day,count,day_fmt
2020-04-08T00:00:00.000,5069,2020-04-08
2011-12-22T00:00:00.000,5068,2011-12-22
2013-08-21T00:00:00.000,5068,2013-08-21
2012-09-26T00:00:00.000,5067,2012-09-26
2012-09-07T00:00:00.000,5067,2012-09-07
2015-12-12T00:00:00.000,5065,2015-12-12
2012-03-23T00:00:00.000,5065,2012-03-23
2015-11-07T00:00:00.000,5063,2015-11-07
2016-04-23T00:00:00.000,5061,2016-04-23
2011-04-22T00:00:00.000,5061,2011-04-22
2012-05-10T00:00:00.000,5060,2012-05-10
2017-04-09T00:00:00.000,5057,2017-04-09
2012-04-04T00:00:00.000,5052,2012-04-04
2016-01-30T00:00:00.000,5050,2016-01-30
2013-11-01T00:00:00.000,5049,2013-11-01
2013-09-19T00:00:00.000,5047,2013-09-19
2017-10-09T00:00:00.000,5047,2017-10-09
2013-08-23T00:00:00.000,5044,2013-08-23
2015-02-07T00:00:00.000,5042,2015-02-07
2017-02-12T00:00:00.000,5040,2017-02-12
2012-05-03T00:00:00.000,5040,2012-05-03
2013-08-01T00:00:00.000,5029,2013-08-01
2012-02-10T00:00:00.000,5029,2012-02-10
2012-02-24T00:00:00.000,5029,2012-02-24
2020-12-25T00:00:00.000,5027,2020-12-25
2015-05-25T00:00:00.000,5027,2015-05-25
2013-05-02T00:00:00.000,5026,2013-05-02
2016-06-05T00:00:00.000,5022,2016-06-05
2015-03-21T00:00:00.000,5018,2015-03-21
2020-03-25T00:00:00.000,5017,2020-03-25
2018-09-09T00:00:00.000,5012,2018-09-09
2020-01-01T00:00:00.000,5010,2020-01-01
2015-08-22T00:00:00.000,5008,2015-08-22
2012-03-02T00:00:00.000,5004,2012-03-02
2016-04-09T00:00:00.000,5004,2016-04-09
2015-07-12T00:00:00.000,5001,2015-07-12
2018-05-13T00:00:00.000,4983,2018-05-13
2015-01-27T00:00:00.000,4980,2015-01-27
2016-05-15T00:00:00.000,4977,2016-05-15
2017-02-19T00:00:00.000,4976,2017-02-19
2012-09-14T00:00:00.000,4974,2012-09-14
2012-05-11T00:00:00.000,4970,2012-05-11
2015-10-12T00:00:00.000,4969,2015-10-12
2015-03-08T00:00:00.000,4969,2015-03-08
2014-12-07T00:00:00.000,4964,2014-12-07
2013-09-23T00:00:00.000,4960,2013-09-23
2015-08-15T00:00:00.000,4960,2015-08-15
2017-11-25T00:00:00.000,4959,2017-11-25
2017-10-08T00:00:00.000,4959,2017-10-08
2017-03-26T00:00:00.000,4958,2017-03-26
2015-09-05T00:00:00.000,4951,2015-09-05
2015-01-19T00:00:00.000,4951,2015-01-19
2017-09-02T00:00:00.000,4947,2017-09-02
2017-04-15T00:00:00.000,4945,2017-04-15
2020-05-09T00:00:00.000,4938,2020-05-09
2012-02-17T00:00:00.000,4936,2012-02-17
2015-09-07T00:00:00.000,4936,2015-09-07
2014-02-15T00:00:00.000,4932,2014-02-15
2014-02-16T00:00:00.000,4932,2014-02-16
2016-01-10T00:00:00.000,4929,2016-01-10
2014-06-15T00:00:00.000,4927,2014-06-15
2014-11-22T00:00:00.000,4925,2014-11-22
2012-04-12T00:00:00.000,4924,2012-04-12
2017-02-05T00:00:00.000,4923,2017-02-05
2015-09-27T00:00:00.000,4921,2015-09-27
2012-03-16T00:00:00.000,4919,2012-03-16
2016-05-30T00:00:00.000,4917,2016-05-30
2014-06-14T00:00:00.000,4908,2014-06-14
2015-08-02T00:00:00.000,4904,2015-08-02
2016-02-06T00:00:00.000,4903,2016-02-06
2015-09-12T00:00:00.000,4903,2015-09-12
2019-12-24T00:00:00.000,4899,2019-12-24
2015-02-01T00:00:00.000,4894,2015-02-01
2015-12-20T00:00:00.000,4893,2015-12-20
2012-04-05T00:00:00.000,4892,2012-04-05
2011-01-17T00:00:00.000,4886,2011-01-17
2010-02-26T00:00:00.000,4886,2010-02-26
2017-05-26T00:00:00.000,4885,2017-05-26
2014-11-11T00:00:00.000,4876,2014-11-11
2015-03-28T00:00:00.000,4875,2015-03-28
2013-08-09T00:00:00.000,4874,2013-08-09
2013-09-13T00:00:00.000,4872,2013-09-13
2015-05-17T00:00:00.000,4868,2015-05-17
2012-05-15T00:00:00.000,4864,2012-05-15
2014-03-01T00:00:00.000,4855,2014-03-01
2013-09-06T00:00:00.000,4854,2013-09-06
2014-09-25T00:00:00.000,4853,2014-09-25
2011-01-27T00:00:00.000,4852,2011-01-27
2020-03-23T00:00:00.000,4849,2020-03-23
2014-05-26T00:00:00.000,4842,2014-05-26
2012-03-30T00:00:00.000,4841,2012-03-30
2016-05-08T00:00:00.000,4840,2016-05-08
2017-01-15T00:00:00.000,4838,2017-01-15
2015-07-03T00:00:00.000,4836,2015-07-03
2014-12-13T00:00:00.000,4835,2014-12-13
2015-03-01T00:00:00.000,4834,2015-03-01
2020-02-02T00:00:00.000,4830,2020-02-02
2016-04-24T00:00:00.000,4828,2016-04-24
2015-02-08T00:00:00.000,4827,2015-02-08
2016-01-03T00:00:00.000,4821,2016-01-03
2019-12-28T00:00:00.000,4820,2019-12-28
2020-03-26T00:00:00.000,4820,2020-03-26
2012-10-13T00:00:00.000,4815,2012-10-13
2015-01-24T00:00:00.000,4809,2015-01-24
2016-07-31T00:00:00.000,4808,2016-07-31
2019-12-29T00:00:00.000,4805,2019-12-29
2014-10-25T00:00:00.000,4804,2014-10-25
2018-04-01T00:00:00.000,4800,2018-04-01
2010-10-16T00:00:00.000,4799,2010-10-16
2015-09-20T00:00:00.000,4797,2015-09-20
2015-08-09T00:00:00.000,4794,2015-08-09
2012-04-20T00:00:00.000,4793,2012-04-20
2012-11-12T00:00:00.000,4792,2012-11-12
2010-11-06T00:00:00.000,4791,2010-11-06
2015-11-29T00:00:00.000,4788,2015-11-29
2015-08-23T00:00:00.000,4788,2015-08-23
2016-09-05T00:00:00.000,4786,2016-09-05
2015-12-31T00:00:00.000,4785,2015-12-31
2013-09-27T00:00:00.000,4785,2013-09-27
2015-12-06T00:00:00.000,4777,2015-12-06
2019-06-28T00:00:00.000,4776,2019-06-28
2016-10-02T00:00:00.000,4776,2016-10-02
2019-06-29T00:00:00.000,4774,2019-06-29
2018-12-23T00:00:00.000,4772,2018-12-23
2016-03-13T00:00:00.000,4761,2016-03-13
2020-04-11T00:00:00.000,4761,2020-04-11
2016-04-10T00:00:00.000,4760,2016-04-10
2014-06-07T00:00:00.000,4760,2014-06-07
2015-11-08T00:00:00.000,4747,2015-11-08
2010-01-31T00:00:00.000,4744,2010-01-31
2016-05-01T00:00:00.000,4741,2016-05-01
2013-02-02T00:00:00.000,4739,2013-02-02
2012-11-21T00:00:00.000,4737,2012-11-21
2010-12-04T00:00:00.000,4736,2010-12-04
2014-05-31T00:00:00.000,4733,2014-05-31
2014-02-09T00:00:00.000,4728,2014-02-09
2012-10-19T00:00:00.000,4728,2012-10-19
2014-06-28T00:00:00.000,4727,2014-06-28
2016-02-07T00:00:00.000,4722,2016-02-07
2015-05-24T00:00:00.000,4722,2015-05-24
2016-02-28T00:00:00.000,4721,2016-02-28
2015-05-23T00:00:00.000,4720,2015-05-23
2015-11-11T00:00:00.000,4719,2015-11-11
2013-10-11T00:00:00.000,4718,2013-10-11
2014-01-20T00:00:00.000,4717,2014-01-20
2012-07-20T00:00:00.000,4710,2012-07-20
2014-10-19T00:00:00.000,4709,2014-10-19
2014-08-16T00:00:00.000,4707,2014-08-16
2013-01-27T00:00:00.000,4707,2013-01-27
2015-10-10T00:00:00.000,4706,2015-10-10
2020-01-19T00:00:00.000,4704,2020-01-19
2011-12-30T00:00:00.000,4692,2011-12-30
2014-09-20T00:00:00.000,4687,2014-09-20
2011-01-29T00:00:00.000,4684,2011-01-29
2015-04-19T00:00:00.000,4681,2015-04-19
2014-09-27T00:00:00.000,4681,2014-09-27
2018-02-18T00:00:00.000,4673,2018-02-18
2015-10-25T00:00:00.000,4667,2015-10-25
2014-06-01T00:00:00.000,4664,2014-06-01
2015-05-16T00:00:00.000,4659,2015-05-16
2015-05-02T00:00:00.000,4657,2015-05-02
2014-02-01T00:00:00.000,4655,2014-02-01
2014-11-29T00:00:00.000,4652,2014-11-29
2015-07-05T00:00:00.000,4649,2015-07-05
2015-04-11T00:00:00.000,4645,2015-04-11
2016-01-31T00:00:00.000,4644,2016-01-31
2015-09-13T00:00:00.000,4644,2015-09-13
2014-03-22T00:00:00.000,4641,2014-03-22
2015-08-16T00:00:00.000,4636,2015-08-16
2016-08-21T00:00:00.000,4634,2016-08-21
2015-11-01T00:00:00.000,4634,2015-11-01
2016-03-06T00:00:00.000,4633,2016-03-06
2015-03-22T00:00:00.000,4632,2015-03-22
2014-08-23T00:00:00.000,4632,2014-08-23
2016-03-27T00:00:00.000,4631,2016-03-27
2016-11-26T00:00:00.000,4631,2016-11-26
2013-05-10T00:00:00.000,4630,2013-05-10
2015-06-27T00:00:00.000,4625,2015-06-27
2015-10-11T00:00:00.000,4624,2015-10-11
2015-04-26T00:00:00.000,4621,2015-04-26
2020-04-03T00:00:00.000,4617,2020-04-03
2012-12-01T00:00:00.000,4615,2012-12-01
2015-11-27T00:00:00.000,4608,2015-11-27
2014-05-25T00:00:00.000,4603,2014-05-25
2010-02-27T00:00:00.000,4598,2010-02-27
2017-05-29T00:00:00.000,4596,2017-05-29
2014-01-12T00:00:00.000,4596,2014-01-12
2015-12-24T00:00:00.000,4595,2015-12-24
2014-07-05T00:00:00.000,4594,2014-07-05
2013-09-20T00:00:00.000,4592,2013-09-20
2016-01-02T00:00:00.000,4591,2016-01-02
2014-07-26T00:00:00.000,4588,2014-07-26
2013-08-30T00:00:00.000,4586,2013-08-30
2012-04-13T00:00:00.000,4583,2012-04-13
2016-10-16T00:00:00.000,4582,2016-10-16
2016-02-21T00:00:00.000,4580,2016-02-21
2010-11-27T00:00:00.000,4578,2010-11-27
2015-03-29T00:00:00.000,4572,2015-03-29
2014-06-22T00:00:00.000,4571,2014-06-22
2014-12-20T00:00:00.000,4569,2014-12-20
2015-04-04T00:00:00.000,4565,2015-04-04
2013-11-29T00:00:00.000,4557,2013-11-29
2013-03-29T00:00:00.000,4549,2013-03-29
2014-05-18T00:00:00.000,4545,2014-05-18
2014-03-30T00:00:00.000,4539,2014-03-30
2016-11-13T00:00:00.000,4534,2016-11-13
2014-09-06T00:00:00.000,4533,2014-09-06
2010-01-10T00:00:00.000,4528,2010-01-10
2016-01-24T00:00:00.000,4526,2016-01-24
2010-10-23T00:00:00.000,4523,2010-10-23
2014-06-08T00:00:00.000,4516,2014-06-08
2014-05-03T00:00:00.000,4515,2014-05-03
2015-01-18T00:00:00.000,4514,2015-01-18
2014-05-10T00:00:00.000,4513,2014-05-10
2013-11-22T00:00:00.000,4510,2013-11-22
2015-08-30T00:00:00.000,4507,2015-08-30
2012-01-14T00:00:00.000,4499,2012-01-14
2011-02-19T00:00:00.000,4496,2011-02-19
2012-01-15T00:00:00.000,4495,2012-01-15
2021-12-25T00:00:00.000,4492,2021-12-25
2014-06-29T00:00:00.000,4490,2014-06-29
2013-12-15T00:00:00.000,4488,2013-12-15
2016-01-17T00:00:00.000,4482,2016-01-17
2016-11-27T00:00:00.000,4482,2016-11-27
2014-07-12T00:00:00.000,4482,2014-07-12
2013-12-08T00:00:00.000,4475,2013-12-08
2015-07-26T00:00:00.000,4474,2015-07-26
2014-02-22T00:00:00.000,4470,2014-02-22
2013-11-11T00:00:00.000,4469,2013-11-11
2011-01-23T00:00:00.000,4465,2011-01-23
2014-07-19T00:00:00.000,4450,2014-07-19
2013-06-08T00:00:00.000,4449,2013-06-08
2010-09-18T00:00:00.000,4447,2010-09-18
2014-05-11T00:00:00.000,4447,2014-05-11
2011-07-23T00:00:00.000,4442,2011-07-23
2015-04-12T00:00:00.000,4440,2015-04-12
2016-01-16T00:00:00.000,4439,2016-01-16
2020-04-26T00:00:00.000,4437,2020-04-26
2014-03-08T00:00:00.000,4437,2014-03-08
2010-10-30T00:00:00.000,4434,2010-10-30
2014-08-09T00:00:00.000,4433,2014-08-09
2014-01-11T00:00:00.000,4428,2014-01-11
2020-03-22T00:00:00.000,4428,2020-03-22
2014-02-23T00:00:00.000,4424,2014-02-23
2010-11-07T00:00:00.000,4423,2010-11-07
2011-12-03T00:00:00.000,4419,2011-12-03
2013-05-24T00:00:00.000,4417,2013-05-24
2011-11-05T00:00:00.000,4402,2011-11-05
2011-11-19T00:00:00.000,4401,2011-11-19
2012-08-31T00:00:00.000,4400,2012-08-31
2020-04-04T00:00:00.000,4386,2020-04-04
2020-04-05T00:00:00.000,4384,2020-04-05
2017-12-23T00:00:00.000,4382,2017-12-23
2015-07-04T00:00:00.000,4380,2015-07-04
2010-02-13T00:00:00.000,4380,2010-02-13
2012-06-30T00:00:00.000,4377,2012-06-30
2010-11-26T00:00:00.000,4374,2010-11-26
2010-12-05T00:00:00.000,4374,2010-12-05
2014-04-05T00:00:00.000,4365,2014-04-05
2013-12-14T00:00:00.000,4360,2013-12-14
2014-03-16T00:00:00.000,4359,2014-03-16
2014-01-19T00:00:00.000,4352,2014-01-19
2011-11-25T00:00:00.000,4349,2011-11-25
2010-02-15T00:00:00.000,4342,2010-02-15
2013-12-24T00:00:00.000,4341,2013-12-24
2010-02-10T00:00:00.000,4341,2010-02-10
2014-12-06T00:00:00.000,4337,2014-12-06
2016-10-09T00:00:00.000,4337,2016-10-09
2012-12-22T00:00:00.000,4336,2012-12-22
2011-12-23T00:00:00.000,4333,2011-12-23
2016-01-01T00:00:00.000,4329,2016-01-01
2012-10-08T00:00:00.000,4328,2012-10-08
2012-01-21T00:00:00.000,4328,2012-01-21
2010-02-28T00:00:00.000,4313,2010-02-28
2011-11-12T00:00:00.000,4309,2011-11-12
2014-07-06T00:00:00.000,4308,2014-07-06
2017-01-01T00:00:00.000,4301,2017-01-01
2014-10-18T00:00:00.000,4295,2014-10-18
2012-11-04T00:00:00.000,4294,2012-11-04
2017-01-02T00:00:00.000,4285,2017-01-02
2015-12-13T00:00:00.000,4281,2015-12-13
2014-11-09T00:00:00.000,4277,2014-11-09
2014-07-20T00:00:00.000,4277,2014-07-20
2011-12-18T00:00:00.000,4273,2011-12-18
2014-08-24T00:00:00.000,4264,2014-08-24
2011-10-22T00:00:00.000,4262,2011-10-22
2014-08-02T00:00:00.000,4252,2014-08-02
2014-10-26T00:00:00.000,4250,2014-10-26
2014-03-15T00:00:00.000,4247,2014-03-15
2010-12-18T00:00:00.000,4247,2010-12-18
2014-11-30T00:00:00.000,4247,2014-11-30
2014-12-24T00:00:00.000,4244,2014-12-24
2016-12-31T00:00:00.000,4237,2016-12-31
2013-11-30T00:00:00.000,4230,2013-11-30
2010-12-31T00:00:00.000,4229,2010-12-31
2012-11-10T00:00:00.000,4229,2012-11-10
2013-10-26T00:00:00.000,4226,2013-10-26
2011-02-21T00:00:00.000,4224,2011-02-21
2014-03-23T00:00:00.000,4222,2014-03-23
2017-11-23T00:00:00.000,4212,2017-11-23
2014-04-26T00:00:00.000,4204,2014-04-26
2015-01-01T00:00:00.000,4203,2015-01-01
2010-01-18T00:00:00.000,4202,2010-01-18
2017-12-25T00:00:00.000,4192,2017-12-25
2015-01-03T00:00:00.000,4192,2015-01-03
2016-12-26T00:00:00.000,4191,2016-12-26
2015-11-28T00:00:00.000,4191,2015-11-28
2014-08-10T00:00:00.000,4189,2014-08-10
2015-01-25T00:00:00.000,4185,2015-01-25
2014-10-04T00:00:00.000,4181,2014-10-04
2014-12-26T00:00:00.000,4180,2014-12-26
2014-12-21T00:00:00.000,4179,2014-12-21
2012-11-23T00:00:00.000,4177,2012-11-23
2011-12-11T00:00:00.000,4174,2011-12-11
2012-07-07T00:00:00.000,4174,2012-07-07
2014-07-27T00:00:00.000,4172,2014-07-27
2014-12-14T00:00:00.000,4170,2014-12-14
2012-11-24T00:00:00.000,4170,2012-11-24
2011-12-10T00:00:00.000,4167,2011-12-10
2019-11-28T00:00:00.000,4165,2019-11-28
2012-09-08T00:00:00.000,4161,2012-09-08
2020-04-18T00:00:00.000,4160,2020-04-18
2014-03-02T00:00:00.000,4154,2014-03-02
2012-04-06T00:00:00.000,4150,2012-04-06
2010-12-11T00:00:00.000,4144,2010-12-11
2013-02-10T00:00:00.000,4142,2013-02-10
2014-10-05T00:00:00.000,4132,2014-10-05
2012-12-30T00:00:00.000,4129,2012-12-30
2010-03-27T00:00:00.000,4129,2010-03-27
2014-09-21T00:00:00.000,4120,2014-09-21
2014-08-30T00:00:00.000,4113,2014-08-30
2014-10-13T00:00:00.000,4110,2014-10-13
2010-11-20T00:00:00.000,4108,2010-11-20
2014-10-11T00:00:00.000,4105,2014-10-11
2013-01-05T00:00:00.000,4102,2013-01-05
2014-10-12T00:00:00.000,4101,2014-10-12
2013-06-01T00:00:00.000,4100,2013-06-01
2012-01-22T00:00:00.000,4099,2012-01-22
2013-05-18T00:00:00.000,4088,2013-05-18
2011-02-12T00:00:00.000,4083,2011-02-12
2012-11-25T00:00:00.000,4080,2012-11-25
2014-01-18T00:00:00.000,4080,2014-01-18
2014-11-23T00:00:00.000,4071,2014-11-23
2013-06-15T00:00:00.000,4067,2013-06-15
2011-01-08T00:00:00.000,4067,2011-01-08
2012-06-23T00:00:00.000,4060,2012-06-23
2010-11-13T00:00:00.000,4057,2010-11-13
2016-11-24T00:00:00.000,4055,2016-11-24
2017-12-24T00:00:00.000,4055,2017-12-24
2014-03-29T00:00:00.000,4045,2014-03-29
2012-12-24T00:00:00.000,4036,2012-12-24
2011-09-17T00:00:00.000,4026,2011-09-17
2010-01-09T00:00:00.000,4020,2010-01-09
2013-11-16T00:00:00.000,4018,2013-11-16
2014-07-13T00:00:00.000,4017,2014-07-13
2013-06-09T00:00:00.000,4005,2013-06-09
2014-09-01T00:00:00.000,4002,2014-09-01
2014-08-17T00:00:00.000,3996,2014-08-17
2016-12-24T00:00:00.000,3994,2016-12-24
2019-12-25T00:00:00.000,3994,2019-12-25
2011-03-26T00:00:00.000,3991,2011-03-26
2014-09-07T00:00:00.000,3989,2014-09-07
2014-03-09T00:00:00.000,3987,2014-03-09
2010-10-11T00:00:00.000,3986,2010-10-11
2014-08-03T00:00:00.000,3975,2014-08-03
2012-11-17T00:00:00.000,3972,2012-11-17
2014-08-31T00:00:00.000,3971,2014-08-31
2010-01-02T00:00:00.000,3958,2010-01-02
2011-02-20T00:00:00.000,3956,2011-02-20
2014-09-28T00:00:00.000,3955,2014-09-28
2010-03-20T00:00:00.000,3953,2010-03-20
2010-05-08T00:00:00.000,3946,2010-05-08
2013-06-22T00:00:00.000,3944,2013-06-22
2010-10-31T00:00:00.000,3942,2010-10-31
2011-02-05T00:00:00.000,3941,2011-02-05
2014-04-13T00:00:00.000,3935,2014-04-13
2010-07-05T00:00:00.000,3933,2010-07-05
2014-04-12T00:00:00.000,3932,2014-04-12
2011-12-17T00:00:00.000,3927,2011-12-17
2013-12-07T00:00:00.000,3926,2013-12-07
2012-11-18T00:00:00.000,3924,2012-11-18
2014-05-24T00:00:00.000,3923,2014-05-24
2012-12-29T00:00:00.000,3922,2012-12-29
2013-02-03T00:00:00.000,3916,2013-02-03
2015-12-27T00:00:00.000,3910,2015-12-27
2018-12-25T00:00:00.000,3909,2018-12-25
2013-11-03T00:00:00.000,3908,2013-11-03
2013-05-11T00:00:00.000,3901,2013-05-11
2011-01-15T00:00:00.000,3900,2011-01-15
2015-01-04T00:00:00.000,3891,2015-01-04
2011-10-10T00:00:00.000,3889,2011-10-10
2014-05-04T00:00:00.000,3881,2014-05-04
2014-04-06T00:00:00.000,3878,2014-04-06
2015-04-05T00:00:00.000,3873,2015-04-05
2013-04-27T00:00:00.000,3868,2013-04-27
2010-02-20T00:00:00.000,3854,2010-02-20
2013-07-20T00:00:00.000,3851,2013-07-20
2014-01-01T00:00:00.000,3843,2014-01-01
2010-07-17T00:00:00.000,3834,2010-07-17
2010-03-06T00:00:00.000,3833,2010-03-06
2013-02-23T00:00:00.000,3830,2013-02-23
2014-04-27T00:00:00.000,3830,2014-04-27
2013-06-16T00:00:00.000,3820,2013-06-16
2020-03-28T00:00:00.000,3818,2020-03-28
2011-04-16T00:00:00.000,3818,2011-04-16
2013-01-19T00:00:00.000,3817,2013-01-19
2012-01-02T00:00:00.000,3814,2012-01-02
2013-03-23T00:00:00.000,3806,2013-03-23
2013-08-17T00:00:00.000,3802,2013-08-17
2010-02-06T00:00:00.000,3799,2010-02-06
2011-03-05T00:00:00.000,3789,2011-03-05
2020-03-29T00:00:00.000,3785,2020-03-29
2010-11-21T00:00:00.000,3784,2010-11-21
2014-09-13T00:00:00.000,3782,2014-09-13
2012-10-27T00:00:00.000,3781,2012-10-27
2010-07-24T00:00:00.000,3772,2010-07-24
2010-04-10T00:00:00.000,3765,2010-04-10
2013-09-21T00:00:00.000,3763,2013-09-21
2013-09-07T00:00:00.000,3761,2013-09-07
2011-03-19T00:00:00.000,3759,2011-03-19
2011-02-26T00:00:00.000,3759,2011-02-26
2012-02-12T00:00:00.000,3756,2012-02-12
2013-10-14T00:00:00.000,3750,2013-10-14
2013-07-21T00:00:00.000,3750,2013-07-21
2012-12-15T00:00:00.000,3747,2012-12-15
2010-10-02T00:00:00.000,3741,2010-10-02
2013-02-17T00:00:00.000,3726,2013-02-17
2011-03-12T00:00:00.000,3720,2011-03-12
2010-02-07T00:00:00.000,3719,2010-02-07
2013-02-09T00:00:00.000,3716,2013-02-09
2014-12-28T00:00:00.000,3713,2014-12-28
2011-01-30T00:00:00.000,3696,2011-01-30
2012-08-18T00:00:00.000,3690,2012-08-18
2010-05-22T00:00:00.000,3688,2010-05-22
2012-07-01T00:00:00.000,3687,2012-07-01
2010-11-28T00:00:00.000,3679,2010-11-28
2012-08-25T00:00:00.000,3670,2012-08-25
2013-06-29T00:00:00.000,3669,2013-06-29
2012-05-28T00:00:00.000,3668,2012-05-28
2013-03-16T00:00:00.000,3667,2013-03-16
2015-11-26T00:00:00.000,3658,2015-11-26
2013-04-13T00:00:00.000,3648,2013-04-13
2013-11-09T00:00:00.000,3642,2013-11-09
2013-05-27T00:00:00.000,3639,2013-05-27
2011-11-06T00:00:00.000,3637,2011-11-06
2012-09-15T00:00:00.000,3630,2012-09-15
2013-08-24T00:00:00.000,3625,2013-08-24
2013-05-04T00:00:00.000,3623,2013-05-04
2013-03-02T00:00:00.000,3622,2013-03-02
2011-09-03T00:00:00.000,3619,2011-09-03
2010-05-09T00:00:00.000,3614,2010-05-09
2011-09-05T00:00:00.000,3613,2011-09-05
2013-04-21T00:00:00.000,3612,2013-04-21
2011-06-18T00:00:00.000,3602,2011-06-18
2011-10-23T00:00:00.000,3601,2011-10-23
2014-04-19T00:00:00.000,3598,2014-04-19
2013-06-02T00:00:00.000,3592,2013-06-02
2014-11-27T00:00:00.000,3592,2014-11-27
2013-03-09T00:00:00.000,3587,2013-03-09
2016-12-25T00:00:00.000,3587,2016-12-25
2012-06-16T00:00:00.000,3586,2012-06-16
2012-12-08T00:00:00.000,3582,2012-12-08
2011-03-27T00:00:00.000,3581,2011-03-27
2013-02-16T00:00:00.000,3580,2013-02-16
2011-05-21T00:00:00.000,3575,2011-05-21
2010-09-25T00:00:00.000,3573,2010-09-25
2014-02-02T00:00:00.000,3565,2014-02-02
2014-09-14T00:00:00.000,3563,2014-09-14
2011-06-25T00:00:00.000,3563,2011-06-25
2013-06-23T00:00:00.000,3559,2013-06-23
2013-02-24T00:00:00.000,3555,2013-02-24
2012-07-08T00:00:00.000,3549,2012-07-08
2012-02-20T00:00:00.000,3547,2012-02-20
2013-11-02T00:00:00.000,3544,2013-11-02
2013-01-12T00:00:00.000,3542,2013-01-12
2011-10-08T00:00:00.000,3541,2011-10-08
2010-03-21T00:00:00.000,3540,2010-03-21
2012-01-28T00:00:00.000,3539,2012-01-28
2014-12-27T00:00:00.000,3534,2014-12-27
2012-02-11T00:00:00.000,3530,2012-02-11
2013-09-28T00:00:00.000,3517,2013-09-28
2012-09-22T00:00:00.000,3517,2012-09-22
2013-07-27T00:00:00.000,3517,2013-07-27
2013-05-12T00:00:00.000,3514,2013-05-12
2010-03-28T00:00:00.000,3512,2010-03-28
2011-08-14T00:00:00.000,3511,2011-08-14
2011-01-09T00:00:00.000,3511,2011-01-09
2013-04-06T00:00:00.000,3509,2013-04-06
2010-04-24T00:00:00.000,3509,2010-04-24
2012-04-28T00:00:00.000,3505,2012-04-28
2010-10-17T00:00:00.000,3498,2010-10-17
2010-09-19T00:00:00.000,3485,2010-09-19
2012-06-09T00:00:00.000,3485,2012-06-09
2013-09-08T00:00:00.000,3478,2013-09-08
2010-12-19T00:00:00.000,3474,2010-12-19
2012-02-25T00:00:00.000,3472,2012-02-25
2010-01-23T00:00:00.000,3472,2010-01-23
2011-06-04T00:00:00.000,3472,2011-06-04
2011-12-26T00:00:00.000,3466,2011-12-26
2010-04-17T00:00:00.000,3463,2010-04-17
2013-10-27T00:00:00.000,3457,2013-10-27
2013-07-14T00:00:00.000,3457,2013-07-14
2014-07-04T00:00:00.000,3455,2014-07-04
2011-08-20T00:00:00.000,3453,2011-08-20
2011-04-02T00:00:00.000,3445,2011-04-02
2013-10-19T00:00:00.000,3442,2013-10-19
2013-03-03T00:00:00.000,3440,2013-03-03
2013-07-07T00:00:00.000,3436,2013-07-07
2010-06-26T00:00:00.000,3435,2010-06-26
2012-10-20T00:00:00.000,3430,2012-10-20
2013-08-18T00:00:00.000,3430,2013-08-18
2013-12-21T00:00:00.000,3427,2013-12-21
2011-07-24T00:00:00.000,3426,2011-07-24
2013-07-06T00:00:00.000,3426,2013-07-06
2011-02-06T00:00:00.000,3426,2011-02-06
2011-10-15T00:00:00.000,3426,2011-10-15
2013-11-10T00:00:00.000,3422,2013-11-10
2012-03-31T00:00:00.000,3420,2012-03-31
2013-05-26T00:00:00.000,3419,2013-05-26
2016-11-06T00:00:00.000,3419,2016-11-06
2010-07-10T00:00:00.000,3416,2010-07-10
2013-01-06T00:00:00.000,3413,2013-01-06
2013-05-25T00:00:00.000,3410,2013-05-25
2011-08-26T00:00:00.000,3409,2011-08-26
2013-04-20T00:00:00.000,3408,2013-04-20
2015-12-26T00:00:00.000,3405,2015-12-26
2012-09-29T00:00:00.000,3405,2012-09-29
2011-07-30T00:00:00.000,3402,2011-07-30
2012-02-04T00:00:00.000,3402,2012-02-04
2011-05-30T00:00:00.000,3389,2011-05-30
2011-04-23T00:00:00.000,3387,2011-04-23
2012-11-11T00:00:00.000,3382,2012-11-11
2012-09-01T00:00:00.000,3381,2012-09-01
2013-03-17T00:00:00.000,3381,2013-03-17
2012-12-09T00:00:00.000,3377,2012-12-09
2011-09-10T00:00:00.000,3375,2011-09-10
2010-09-04T00:00:00.000,3372,2010-09-04
2013-04-28T00:00:00.000,3369,2013-04-28
2011-04-30T00:00:00.000,3361,2011-04-30
2011-08-13T00:00:00.000,3360,2011-08-13
2013-12-29T00:00:00.000,3360,2013-12-29
2010-07-25T00:00:00.000,3359,2010-07-25
2011-11-13T00:00:00.000,3359,2011-11-13
2013-01-01T00:00:00.000,3356,2013-01-01
2010-08-28T00:00:00.000,3352,2010-08-28
2013-08-03T00:00:00.000,3351,2013-08-03
2012-07-28T00:00:00.000,3349,2012-07-28
2012-12-16T00:00:00.000,3346,2012-12-16
2012-12-23T00:00:00.000,3337,2012-12-23
2010-03-07T00:00:00.000,3337,2010-03-07
2012-03-10T00:00:00.000,3335,2012-03-10
2012-07-21T00:00:00.000,3329,2012-07-21
2013-07-13T00:00:00.000,3322,2013-07-13
2012-07-14T00:00:00.000,3317,2012-07-14
2010-02-21T00:00:00.000,3316,2010-02-21
2013-05-05T00:00:00.000,3311,2013-05-05
2010-05-01T00:00:00.000,3310,2010-05-01
2010-09-26T00:00:00.000,3308,2010-09-26
2013-12-28T00:00:00.000,3302,2013-12-28
